hour,nestedness,clusterization,modularity
437041,0.05560407129319333,0.44331110141905855,0.7345016924503592
437052,0.05569009600005494,0.4445682246137816,0.7336304980176181
437038,0.06808378865272184,0.4288961603151512,0.7402208872139718
436998,0.05531502396155276,0.44902938555848165,0.7325497765642304
437053,0.05196465272607972,0.44901257593723803,0.7254402714073545
437005,0.05483380839974687,0.4511320703214135,0.7330279571315467
436987,0.0564432276135974,0.45535686321732344,0.7377882457871436
436984,0.053949144187976784,0.43872106433488445,0.730141354963847
437073,0.05243660294683097,0.4412510719443083,0.7251319299120584
437050,0.05266675485254606,0.4383987355573521,0.7260285159185978
437012,0.05503161000019595,0.4475545926048908,0.7313107617318978
437043,0.052101211070501204,0.4406087948828222,0.7212258052806553
437075,0.052270248166158766,0.451699881502497,0.725627748129745
437015,0.06704151966012616,0.4612139922589608,0.7460359883127919
436991,0.05266690210686056,0.43891351676657636,0.7258849177398127
437049,0.052610543069342985,0.44252119385832883,0.7247509086836209
437013,0.051702992413911394,0.44301349504170573,0.721934361792755
437070,0.051705995348168346,0.44294808168241523,0.7218329719708231
