hour,nestedness,clusterization,modularity
429777,0.10676352201998758,0.5352392908519366,0.6617465205634859
429549,0.024711275417662243,0.8340347107438016,0.615405639663653
429752,0.030303030303030304,0.7005917159763314,0.5208940719144801
429666,0.024308344142213077,0.7580060691751308,0.6167136379453679
429701,0.005737234652897304,0.8645515242482269,0.46620370370370373
429703,0.0,0.8,0.0
429598,0.016188244122232468,0.8590098200017705,0.5236946304268688
429583,0.030385487528344673,0.7399275690357627,0.5055555555555556
429788,0.02988845865184005,0.7074925726307716,0.6371220304772298
429614,0.03329284122948261,0.6854473300443281,0.580988495925178
429587,0.02187853116036939,0.756830336783627,0.5291923907967377
429569,0.018934930147477106,0.8174452871796587,0.5664147184217058
429604,0.01408390205507722,0.7735595489918304,0.540361099744532
429562,0.02134664577846396,0.7737055773276389,0.5791167396139772
429652,0.04650516004323475,0.7415042607862994,0.5539861758248043
429764,0.021732359075674952,0.8340323093460911,0.5558274172261919
429668,0.04002983757271566,0.7593830547073134,0.6150895332001411
429590,0.026941302021311765,0.7760211503693688,0.6315107484606811
429678,0.03697478991596639,0.6513700155936735,0.3995642701525055
429762,0.028040798033951233,0.7623470046109098,0.500371258964374
429768,0.08092616910179995,0.5327336356393754,0.6632499796633687
429724,0.010722542640244503,0.8906838154071299,0.5990448268798784
429637,0.0921272310712137,0.5053600126668369,0.6668126219162523
429755,0.023012981390492404,0.8300568023584428,0.6075335863941619
429646,0.03575757815305557,0.6746585817257823,0.6246573933842968
429564,0.0303662904457251,0.7742375697163881,0.5420577245321201
429728,0.020731707317073172,0.6725925925925924,0.5137931034482759
429623,0.1893390929995897,0.17097743135542776,0.684930549383381
429608,0.0,0.8344671201814057,0.4262295081967213
429704,0.0,0.4428376862682263,0.6794871794871795
429653,0.038248428817993264,0.492675574522854,0.6809396983815588
429730,0.015362157087430167,0.8791180808284442,0.547563756734611
429579,0.01731570419327386,0.840714641175829,0.5794623284643744
429744,0.021282080329848085,0.723534729710595,0.558529966178776
429750,0.029036004645760744,0.5354308390022674,0.4865203761755486
429594,0.01397594010397347,0.8205906058736946,0.5675726861701645
429657,0.0,0.6948760330578513,0.4489795918367347
429682,0.024602425199211787,0.7682438016528927,0.5622347055529752
429713,0.008655383652735722,0.8917169162475236,0.5648929913027658
429534,0.04705374170143818,0.7831122448979592,0.5044596643005027
429742,0.010966947448870846,0.9021369366606403,0.5698294585448912
429600,0.0255370036212547,0.7942604713372511,0.5699879534594848
429537,0.017543859649122806,0.7407407407407407,0.4144144144144144
429578,0.027496284894209518,0.7788844125305562,0.5338496461074834
429727,0.0,0.7731609726069557,0.5652173913043478
429729,0.013631937682570594,0.8212837945673337,0.6027345591702027
429605,0.02658105034034542,0.7784163149061689,0.6718451446411274
429739,0.01631368489207207,0.8475541377034853,0.582124175254131
429553,0.035485748226024086,0.7606931340931702,0.5914204766541915
429588,0.02172332980163225,0.8034755437969999,0.5477967705115804
429532,0.0501365164985183,0.7903824131868837,0.4435068681084136
429577,0.02398072091194434,0.7571421044537231,0.5232006128385746
429714,0.013265576843577433,0.850428734693877,0.5541262251371801
429538,0.03710605014952841,0.7474234286543765,0.7042391570693458
429575,0.018124193755986062,0.8380774068358543,0.5434642295191472
429650,0.025434372704234223,0.5504160777280597,0.6736630079784012
429548,0.019925756577340286,0.8292362602239023,0.5609702407785379
429665,0.02947134010337034,0.7734216232399477,0.5431843423393168
429641,0.03964901318444245,0.7683895044629115,0.6085425639176517
429672,0.022494477638288313,0.828201307095662,0.6189365262338549
429580,0.03564533418788622,0.7486215482118608,0.5707693973205831
429624,0.2978050032185255,0.16709068405514674,0.6937577618160489
429670,0.019230733903214964,0.8370359730601034,0.5827916217046462
429766,0.052627781072785706,0.6399911738627075,0.6608209829794119
429599,0.03622416893179428,0.6940588189349888,0.6049650046781199
429636,0.1413013902935479,0.5033243980080827,0.6725568681200896
429776,0.05799070746033137,0.4087885439331345,0.6701511579807725
429706,0.033729369837398944,0.6958961353773964,0.6393345892383082
429681,0.0060331825037707384,0.8716666666666666,0.3577777777777778
429687,0.016471638752467023,0.790699304893943,0.5501432141942288
429630,0.22615108757503471,0.42926796826896063,0.6859559332549096
429611,0.027236181443187558,0.7888224349185275,0.5709013936894116
429655,0.010340136054421769,0.7273372781065089,0.6552083333333334
429610,0.026143110426092634,0.844576570624947,0.6150037223566636
429680,0.011278195488721804,0.7106703397612487,0.7
429773,0.11797562989072423,0.5145541209681151,0.6928113738526416
429763,0.020490674204376037,0.8351634995724889,0.5899837789508862
429696,0.028498879183104946,0.805223069620005,0.5366158477843304
